Job ID,Job Title,Company ID,Company Name,Job Location,Job Skills,Industry Sector,Experience Level,Job Type
J0804,Machine Learning Engineer,C048,SwiftBasket,"Austin, TX","APIs, Cloud, Git, Machine Learning, Pandas, Python",E-commerce,Mid,Full-time
J0805,Business Analyst,C031,Verity Strategy,"Austin, TX","Communication, Excel, Power BI, Requirements Gathering, SQL, Tableau",Consulting,Entry,Intern
J0806,Data Analyst,C009,OakStone Advisors,Remote,"Excel, Python, SQL, Statistics, Tableau",Finance,Entry,Intern
J0807,Clinical Data Analyst,C022,CareSphere,"Washington, DC","Data Analysis, Documentation, Excel, SQL",Healthcare,Entry,Full-time
J0808,Software Engineer,C026,Summit Bank,Remote,"APIs, Algorithms, Git, Java, Linux, SQL",Finance,Entry,Full-time
J0809,Data Analyst,C002,NorthBridge Finance,"Atlanta, GA","Data Visualization, Excel, Pandas, SQL, Statistics, Tableau",Finance,Entry,Full-time
J0810,Machine Learning Engineer,C025,NexaTech,"New York, NY","APIs, Cloud, Machine Learning, Pandas, Python, SQL, Statistics",Technology,Associate,Full-time
J0811,Manufacturing Engineer,C039,SkyAxis,Remote,"CAD, Documentation, Quality Assurance, SolidWorks",Aerospace,Entry,Intern
J0812,Hardware Test Engineer,C034,Orion Industrial,"Chicago, IL","Circuit Analysis, Documentation, Python, Signal Processing",Manufacturing,Entry,Full-time
J0813,Controls Engineer,C021,TerraVolt,"San Francisco, CA","Automation, MATLAB, Python, Signal Processing",Energy,Mid,Full-time
J0814,Research Analyst,C002,NorthBridge Finance,"Washington, DC","Documentation, Excel, Research, SQL",Finance,Entry,Intern
J0815,Business Analyst,C024,UrbanCart,"Atlanta, GA","Communication, Requirements Gathering, SQL, Tableau",Retail,Entry,Full-time
J0816,Marketing Analyst,C004,RetailGrid,Remote,"A/B Testing, Communication, Excel, SQL",Retail,Mid,Full-time
J0817,Operations Analyst,C024,UrbanCart,"San Francisco, CA","Communication, Power BI, Process Improvement, Statistics",Retail,Entry,Part-time
J0818,Business Analyst,C031,Verity Strategy,Remote,"Communication, Excel, Power BI, Requirements Gathering, SQL, Tableau",Consulting,Associate,Full-time
J0819,Clinical Data Analyst,C047,Frontier Lab,"Seattle, WA","Data Analysis, Documentation, Excel, SQL, Statistics",Research,Entry,Intern
J0820,Manufacturing Engineer,C043,SteelArc,Remote,"CAD, Documentation, Process Improvement, Quality Assurance, SolidWorks",Manufacturing,Entry,Intern
J0821,Software Engineer,C016,Quantive Systems,"Detroit, MI","APIs, Algorithms, Data Structures, Git, Java, Python",Technology,Associate,Full-time
J0822,Data Analyst,C001,Peak Capital,"Austin, TX","Data Visualization, Excel, Python, SQL, Statistics, Tableau",Finance,Entry,Intern
J0823,Machine Learning Engineer,C022,CareSphere,"New York, NY","Cloud, Git, Machine Learning, Pandas, Python, SQL",Healthcare,Associate,Full-time
J0824,Machine Learning Engineer,C005,CuraData,"Atlanta, GA","Cloud, Git, Machine Learning, Pandas, Python, Statistics",Healthcare,Associate,Full-time
J0825,Research Analyst,C026,Summit Bank,"Atlanta, GA","Communication, Data Visualization, Documentation, Excel, Research, SQL, Statistics",Finance,Entry,Full-time
J0826,Manufacturing Engineer,C006,NorthWind Energy,"New York, NY","CAD, Documentation, Process Improvement, SolidWorks",Energy,Entry,Intern
J0827,Systems Analyst,C022,CareSphere,"New York, NY","Documentation, Project Management, Requirements Gathering, SQL, Testing",Healthcare,Entry,Full-time
J0828,Operations Engineer,C008,GridSpring,"New York, NY","Automation, Excel, Problem Solving, Process Improvement, Python",Energy,Entry,Intern
J0829,Systems Analyst,C025,NexaTech,"San Francisco, CA","Documentation, Project Management, Requirements Gathering, SQL, Testing",Technology,Entry,Intern
J0830,Clinical Data Analyst,C033,BrightRx,"San Francisco, CA","Data Analysis, Documentation, Excel, SQL, Statistics",Pharmaceuticals,Entry,Full-time
J0831,Financial Analyst,C035,BluePeak Consulting,"Boston, MA","Communication, Excel, Financial Modeling, SQL, Statistics",Consulting,Entry,Intern
J0832,Data Analyst,C037,MedIntel,"San Francisco, CA","Data Visualization, Excel, Pandas, SQL, Statistics",Healthcare,Entry,Full-time
J0833,Software Engineer,C030,NovaAI,"New York, NY","APIs, Git, Java, Linux, Python, SQL",Technology,Entry,Intern
J0834,Research Assistant,C047,Frontier Lab,"Boston, MA","Data Analysis, Documentation, Excel, Research",Research,Entry,Intern
J0835,Clinical Data Analyst,C047,Frontier Lab,Remote,"Data Analysis, Documentation, Excel, Statistics",Research,Entry,Full-time
J0836,Cloud Analyst,C009,OakStone Advisors,"Atlanta, GA","Cloud, Communication, Linux, Monitoring, SQL",Finance,Entry,Intern
J0837,Data Analyst,C036,Insight Partners,"New York, NY","Communication, Data Visualization, Excel, Pandas, Python, SQL, Statistics",Consulting,Associate,Full-time
J0838,Data Analyst,C001,Peak Capital,"Austin, TX","Communication, Pandas, Python, SQL, Statistics, Tableau",Finance,Entry,Intern
J0839,Research Analyst,C032,Public Systems Office,"Austin, TX","Data Visualization, Documentation, Excel, Research, SQL, Statistics",Government,Entry,Intern
J0840,Data Analyst,C025,NexaTech,"Detroit, MI","Data Visualization, Excel, Pandas, SQL, Statistics, Tableau",Technology,Entry,Intern
J0841,Controls Engineer,C017,ByteForge,"Washington, DC","Automation, MATLAB, Python, Signal Processing, Testing",Technology,Entry,Full-time
J0842,Data Analyst,C024,UrbanCart,"Boston, MA","Data Visualization, Excel, Pandas, Python, SQL",Retail,Mid,Full-time
J0843,Controls Engineer,C041,Vector Manufacturing,"Austin, TX","Automation, MATLAB, Python, Signal Processing, Testing",Manufacturing,Entry,Intern
J0844,Research Assistant,C018,CloudVista,"Boston, MA","Data Analysis, Documentation, Excel, Statistics",Technology,Associate,Part-time
J0845,Data Analyst,C001,Peak Capital,Remote,"Data Visualization, Python, SQL, Statistics, Tableau",Finance,Entry,Full-time
J0846,Quality Engineer,C006,NorthWind Energy,Remote,"Documentation, Excel, Process Improvement, Statistics",Energy,Mid,Full-time
J0847,Data Analyst,C001,Peak Capital,"Atlanta, GA","Communication, Data Visualization, Excel, SQL, Statistics, Tableau",Finance,Entry,Intern
J0848,Machine Learning Engineer,C001,Peak Capital,"Washington, DC","Cloud, Machine Learning, Python, SQL, Statistics",Finance,Entry,Full-time
J0849,Financial Analyst,C009,OakStone Advisors,"Seattle, WA","Communication, Financial Modeling, SQL, Statistics",Finance,Associate,Full-time
J0850,Clinical Data Analyst,C005,CuraData,"Chicago, IL","Data Analysis, Documentation, Excel, SQL, Statistics",Healthcare,Entry,Full-time
J0851,Controls Engineer,C017,ByteForge,"Atlanta, GA","Automation, MATLAB, Python, Signal Processing, Testing",Technology,Entry,Full-time
J0852,Embedded Software Engineer,C046,Motivon Systems,Remote,"C++, Linux, MATLAB, Python, Testing",Automotive,Entry,Intern
J0853,Research Analyst,C029,Catalyst Advisory,"Chicago, IL","Data Visualization, Documentation, Excel, Research",Consulting,Entry,Intern
J0854,Research Assistant,C019,HelixPath,"Chicago, IL","Data Analysis, Excel, Research, Statistics",Biotech,Associate,Part-time
J0855,Policy Analyst,C031,Verity Strategy,"Washington, DC","Communication, Documentation, Excel, Research",Consulting,Mid,Full-time
J0856,Research Assistant,C042,GeneNova,"New York, NY","Data Analysis, Documentation, Excel, Research, Statistics",Biotech,Entry,Intern
J0857,Marketing Analyst,C009,OakStone Advisors,"Austin, TX","A/B Testing, Communication, Data Visualization, SQL, Statistics",Finance,Mid,Full-time
J0858,Systems Analyst,C005,CuraData,"Austin, TX","Documentation, Project Management, Requirements Gathering, SQL, Testing",Healthcare,Entry,Intern
J0859,Data Analyst,C030,NovaAI,"Austin, TX","APIs, Data Visualization, Excel, Python, SQL, Statistics, Tableau",Technology,Associate,Full-time
J0860,Operations Analyst,C035,BluePeak Consulting,Remote,"Communication, Excel, Process Improvement, Statistics",Consulting,Associate,Part-time
J0861,Software Engineer,C017,ByteForge,"New York, NY","APIs, Data Structures, Git, Java, Linux, Python",Technology,Entry,Full-time
J0862,Research Analyst,C018,CloudVista,"Atlanta, GA","Documentation, Excel, Research, SQL, Statistics",Technology,Mid,Full-time
J0863,Software Engineer,C005,CuraData,"New York, NY","Algorithms, Data Structures, Git, Java, Linux, SQL",Healthcare,Entry,Intern
J0864,Quality Analyst,C033,BrightRx,Remote,"Documentation, Excel, Process Improvement, Quality Assurance, Statistics",Pharmaceuticals,Entry,Intern
J0865,Business Analyst,C036,Insight Partners,Remote,"Communication, Power BI, Requirements Gathering, SQL, Tableau",Consulting,Entry,Intern
J0866,Cloud Analyst,C017,ByteForge,Remote,"Cloud, Linux, Monitoring, Python, Troubleshooting",Technology,Entry,Intern
J0867,Clinical Data Analyst,C019,HelixPath,"Boston, MA","Data Analysis, Documentation, Excel, SQL, Statistics",Biotech,Entry,Full-time
J0868,IT Analyst,C018,CloudVista,"Detroit, MI","APIs, Communication, Documentation, SQL, Troubleshooting",Technology,Associate,Part-time
J0869,Business Analyst,C024,UrbanCart,Remote,"Communication, Excel, SQL, Tableau",Retail,Entry,Full-time
J0870,Systems Analyst,C036,Insight Partners,"Boston, MA","Project Management, Requirements Gathering, SQL, Testing",Consulting,Entry,Intern
J0871,Systems Analyst,C029,Catalyst Advisory,"Chicago, IL","Documentation, Requirements Gathering, SQL, Testing",Consulting,Entry,Full-time
J0872,Clinical Data Analyst,C038,Center for Applied Research,"Seattle, WA","Data Analysis, Documentation, Excel, SQL, Statistics",Research,Entry,Full-time
J0873,Software Engineer,C012,CartLift,"Austin, TX","APIs, Algorithms, Data Structures, Git, Python, SQL",E-commerce,Associate,Full-time
J0874,Business Analyst,C002,NorthBridge Finance,"Boston, MA","Excel, Power BI, SQL, Tableau",Finance,Entry,Intern
J0875,Manufacturing Engineer,C045,TorqueWorks,"San Francisco, CA","Documentation, Process Improvement, Quality Assurance, SolidWorks",Automotive,Entry,Full-time
J0876,Machine Learning Engineer,C037,MedIntel,"Austin, TX","Cloud, Git, Machine Learning, Pandas, Python",Healthcare,Entry,Intern
J0877,Business Intelligence Analyst,C029,Catalyst Advisory,"New York, NY","Excel, Power BI, SQL, Statistics",Consulting,Associate,Full-time
J0878,Embedded Software Engineer,C041,Vector Manufacturing,"Boston, MA","C++, Embedded Systems, Linux, MATLAB, Python",Manufacturing,Entry,Full-time
J0879,Research Analyst,C031,Verity Strategy,"New York, NY","Data Visualization, Documentation, Excel, Research, SQL, Statistics",Consulting,Entry,Intern
J0880,Hardware Test Engineer,C006,NorthWind Energy,"Chicago, IL","Circuit Analysis, Documentation, Python, Signal Processing",Energy,Entry,Full-time
J0881,Research Assistant,C007,Insight Research Group,"Washington, DC","Data Analysis, Documentation, Excel, Research, Statistics",Research,Entry,Intern
J0882,Financial Analyst,C049,Civic Insight,"Washington, DC","Communication, Excel, Financial Modeling, SQL",Government,Entry,Intern
J0883,Software Engineer,C009,OakStone Advisors,Remote,"APIs, Algorithms, Data Structures, Git, Linux, Python",Finance,Entry,Full-time
J0884,Data Analyst,C012,CartLift,"New York, NY","Data Visualization, Excel, Pandas, SQL, Tableau",E-commerce,Associate,Full-time
J0885,Business Analyst,C029,Catalyst Advisory,"Boston, MA","Communication, Excel, Power BI, Requirements Gathering, SQL, Tableau",Consulting,Entry,Full-time
J0886,Software Engineer,C030,NovaAI,"New York, NY","APIs, Algorithms, Data Structures, Git, Linux, SQL",Technology,Entry,Full-time
J0887,Manufacturing Engineer,C028,AeroNova,"Seattle, WA","CAD, Documentation, Process Improvement, Quality Assurance, SolidWorks",Aerospace,Associate,Full-time
J0888,Quality Analyst,C005,CuraData,Remote,"Documentation, Excel, Process Improvement, Quality Assurance, Statistics",Healthcare,Entry,Full-time
J0889,Business Analyst,C031,Verity Strategy,"Boston, MA","Communication, Excel, Power BI, Requirements Gathering, SQL, Tableau",Consulting,Entry,Full-time
J0890,Clinical Data Analyst,C044,Aster Pharma,"San Francisco, CA","Data Analysis, Documentation, Excel, SQL, Statistics",Pharmaceuticals,Associate,Full-time
J0891,Software Engineer,C002,NorthBridge Finance,"Seattle, WA","APIs, Communication, Git, Java, Linux, Python, SQL",Finance,Associate,Full-time
J0892,Business Analyst,C024,UrbanCart,"Chicago, IL","Communication, Power BI, Requirements Gathering, SQL, Tableau",Retail,Entry,Intern
J0893,Business Analyst,C036,Insight Partners,Remote,"Communication, Excel, Requirements Gathering, SQL, Tableau",Consulting,Associate,Full-time
J0894,Business Intelligence Analyst,C002,NorthBridge Finance,"Boston, MA","Data Visualization, Excel, Power BI, SQL, Statistics, Tableau",Finance,Entry,Full-time
J0895,Cloud Analyst,C012,CartLift,"New York, NY","APIs, Cloud, Linux, SQL, Troubleshooting",E-commerce,Entry,Full-time
J0896,Controls Engineer,C017,ByteForge,"Seattle, WA","APIs, Automation, MATLAB, Python, Signal Processing",Technology,Associate,Full-time
J0897,Research Analyst,C002,NorthBridge Finance,"Detroit, MI","Data Visualization, Documentation, Research, SQL",Finance,Entry,Full-time
J0898,Financial Analyst,C017,ByteForge,Remote,"Communication, Excel, Financial Modeling, SQL, Statistics",Technology,Mid,Full-time
J0899,Data Analyst,C036,Insight Partners,"Washington, DC","Data Visualization, Excel, Pandas, Python, SQL, Statistics",Consulting,Entry,Full-time
J0900,Software Engineer,C022,CareSphere,Remote,"Algorithms, Git, Java, Linux, Python, SQL",Healthcare,Entry,Intern
